tweet_id, user_id
'505352986424803328','2538090492'
'505352995467714560','929262720'
'505353005923700736','311696521'
'505353013469270016','121127805'
'505353015969468416','2385499267'
'505353019631087616','1926562094'
'505353024420970496','17624858'
'505353028925267968','96205101'
'505353030108069888','251281455'
'505353032188436480','76331792'
'505353038941257729','2620052996'
'505353041621819392','1926562094'
'505353052409167873','2730555350'
'505353067303161856','2453003671'
'505353086496681984','2497194778'
'505353128024481794','486983254'
'505353129928712192','547813133'
'505353134332706816','1926562094'
'505353159813124096','546174867'
'505353165667975169','2713602037'
'505353174254112769','20541636'
'505353191811465216','2559933055'
'505353202674704384','40470696'
'505353224531218433','113009399'
'505353227681140738','436983970'
'505353235881017344','151450890'
'505353248996196352','122278329'
'505353255254515712','2661065338'
'505353259792334848','81109198'
'505353267929694208','124161120'
'505353284925014016','1589387894'
'505353287093485568','1860321661'
'505353315862212608','48002909'
'505353315937705985','124161120'
'505353318177456130','153876973'
'505353318533566464','23760311'
'505353327157059584','2274000395'
'505353339060908032','2747077642'
'505353359331983360','2147585312'
'505353359659139072','1457443867'
'505353364058939392','1589387894'
'505353385856733186','1589387894'
'505353387756371968','309843971'
'505353406156771329','90073594'
'505353408086564864','14897840'
'505353408216567808','250556430'
'505353437991538688','494341073'
'505353452332265472','1926562094'
'505353452500054016','58812628'
'505353454382891009','1576894070'
'505353478974103552','2186060965'
'505353486478098432','546174867'
'505353488898211841','159110168'
'505353527850696706','11604292'
'505353540035170304','14155422'
'505353545328386048','2450043698'
'505353545852682241','2771909983'
'505353550919401473','55905893'
'505353559911960576','1528884691'
'505353570762629121','1389745512'
'505353590375190528','25417578'
'505353622855483392','887685271'
'505353626072514560','1624306176'
'505353626638749696','23760311'
'505353661661577217','2170378830'
'505353670893244416','2170378830'
'505353673552433152','2227335547'
'505353700500860928','2291124847'
'505353713037217792','586049525'
'505353722936168449','1061442415'
'505353729940271105','548103696'
'505353750534717440','2754544719'
'505353755777171457','309200224'
'505353764048347137','15856435'
'505353766095585280','89236450'
'505353769094496256','712512991'
'505353771782635520','1901394096'
'505353772852195328','310442760'
'505353774525739008','41213997'
'505353783010791425','331268209'
'505353785905262594','36045367'
'505353801399042049','2259507037'
'505353804834156544','46783959'
'505353805538422784','1565444851'
'505353818326851586','625120022'
'505353836232728576','89236450'
'505353836568264705','221912713'
'505353876006903809','1448250524'
'505353876338262016','1450576392'
'505353893287841793','282578001'
'505353893455220736','911196463'
'505353895271755776','166687093'
'505353906889981953','2707280186'
'505353912124047360','297167626'
'505353917203759104','14943734'
'505353930453553152','18206948'
'505353948208062464','808685023'
'505353984324816896','34591018'
'505353999839932416','209261985'
'505354006672453632','788917304'
'505354011923722240','1080197306'
'505354013412716544','2284959011'
'505354029120372737','1153814904'
'505354037277904899','113832693'
'505354068739760128','53161008'
'505354074225917952','59964798'
'505354106643693569','2570094452'
'505354119247577090','199133435'
'505354168681648128','81192901'
'505354183361323008','2414166806'
'505354192165568512','2731417201'
'505354206761713664','805753158'
'505354207814504448','362157291'
'505354243146907649','14913'
'505354245164765184','1387468154'
'505354250625744896','284997069'
'505354250789351424','215889618'
'505354262109769728','238278490'
'505354294925983745','2315316162'
'505354310742315009','16252903'
'505354337351385088','323442492'
'505354348759875586','2771502086'
'505354356905238528','2301827531'
'505354384080142337','1198416960'
'505354403608408064','2280271664'
'505354412156805121','238278490'
'505354417260883968','2280470022'
'505354432608210946','932779740'
'505354437830139904','238278490'
'505354451679735808','2760609360'
'505354459325558786','1735362668'
'505354460713848834','2525860494'
'505354462890713088','1735355966'
'505354466535538689','2694486844'
'505354467248971777','1618591116'
'505354475297849344','117773355'
'505354483962884096','59269191'
'505354487532617728','1289244668'
'505354484760207361','142614009'
'505354497972248576','1080197306'
'505354516238454784','238278490'
'505354521401651200','2759948012'
'505354524169863168','1482036038'
'505354530322927616','263341762'
'505354552644624384','107674837'
'505354555862048768','27426688'
'505354560001814528','2218464461'
'505354564451991552','238278490'
'505354601974206464','279164084'
'505354610530615296','38503449'
'505354619447672832','208125866'
'505354632592252928','38062930'
'505354635326926848','880374968'
'505354660094685184','16032284'
'505354672895299584','198705367'
'505354688070705152','776940714'
'505354692919324672','582613328'
'505354698799710208','1433410674'
'505354715061035008','89904319'
'505354736573636608','102459522'
'505354745654304769','855187586'
'505354751404691457','159937200'
'505354763295154177','2183994523'
'505354772963012608','2186060965'
'505354783340122112','89236450'
'505354802751361024','1860321661'
'505354820543590400','120185614'
'505354828412108801','174137795'
'505354856497152000','340213949'
'505354880757035008','1643374520'
'505354881348419584','303897717'
'505354882489253890','259860866'
'505354890194214913','2482868233'
'505354897039302656','2437779081'
'505354902949101568','1692077737'
'505354906795257856','107416681'
'505354908141629441','2586285672'
'505354928064561153','1896710726'
'505354930681806848','478142592'
'505354944732725248','1978673335'
'505354947593265152','1644035611'
'505354969474932736','171522863'
'505354987120369664','24454130'
'505354987753725953','419848022'
'505355007621750784','380985630'
'505355014748274688','102459522'
'505355018963152896','380985630'
'505355021660454912','2421822554'
'505355024562548736','2778285626'
'505355031684472832','34962288'
'505355051968528384','373365558'
'505355055189340160','2459920208'
'505355082754310145','821304697'
'505355084042358784','2429090178'
'505355086596689920','2707280186'
'505355090924814339','1270391083'
'505355108679704576','1944079380'
'505355114102521856','880374968'
'505355123401699329','23780803'
'505355133598064640','1944079380'
'505355163566342144','1710579938'
'505355164451340289','2431107457'
'505355171439058944','2429090178'
'505355183564783616','47588815'
'505355190195994624','65078889'
'505355195283304448','1177420700'
'505355209804378112','279118291'
'505355211087810560','135461282'
'505355212199301121','96061175'
'505355219086344192','32140995'
'505355243505192961','54307900'
'505355244336082945','2249330958'
'505355248375181312','1589387894'
'505355263235608577','2312913461'
'505355264103817216','2312913461'
'505355265127223296','2312913461'
'505355274710831104','2517744390'
'505355276309266432','2315316162'
'505355277550374914','30410419'
'505355278813265920','131187798'
'505355291236794368','37636379'
'505355291350028288','89657086'
'505355343707131904','483757222'
'505355347394310144','483757222'
'505355368021508097','422562372'
'505355368898129921','2489723796'
'505355371524136960','1345645796'
'505355372077805568','87493707'
'505355378436362240','744474864'
'505355381959561216','744474864'
'505355408836673536','145076847'
'505355413685276672','60406373'
'505355419834126337','4790881'
'505355428239130624','936424754'
'505355457381552128','93335646'
'505355480076914691','2170378830'
'505355484137021443','2170378830'
'505355486049628160','2170378830'
'505355508325564416','43905579'
'505355517095841793','43905579'
'505355519041601537','350516766'
'505355523899019264','48654466'
'505355533226741761','380861116'
'505355533243936768','25576410'
'505355535324315648','1284568057'
'505355537324584961','774128420'
'505355544664604674','549998663'
'505355551039954945','1575552912'
'505355554962022400','2753447666'
'505355562339815424','955969070'
'505355564214263809','381749141'
'505355567523971072','222418622'
'505355580119060480','2168649609'
'505355608480948224','516408967'
'505355613799735297','112030336'
'505355645483515904','39465159'
'505355664437555200','606759720'
'505355678307729408','175099647'
'505355680795353088','253742847'
'505355683332915200','279118291'
'505355685673332736','18554920'
'505355708158988288','235234122'
'505355721652076544','14210268'
'505355757102305280','1703542861'
'505355802442354689','381749141'
'505355825385603072','48654466'
'505355835661615104','1977936866'
'505355838966759424','536311869'
'505355845127766017','516408967'
'505355861066534914','552783659'
'505355867257319424','1051053342'
'505355867869696000','48654466'
'505355878560989184','48654466'
'505355879147765760','637351664'
'505355900090327041','48654466'
'505355948891045888','2586285672'
'505355950862389248','312121068'
'505355979358486528','180940408'
'505355990288826368','1442681851'
'505355996441481216','2173258848'
'505356001512407040','2382868412'
'505356018910769152','89236450'
'505356047624974336','28304799'
'505356057850281984','148855995'
'505356076162621440','38316247'
'505356084815872000','535491221'
'505356093913305088','2447605829'
'505356100636778496','1303508083'
'505356118080503809','2175496549'
'505356130248577024','1717141249'
'505356140029689856','2163997206'
'505356145192890369','1544124320'
'505356173386997762','123233850'
'505356175089860608','28651449'
'505356212981231617','135943669'
'505356217032515584','581972313'
'505356256614547456','72552866'
'505356278437511169','21104312'
'505356282493415424','2410744897'
'505356283856187392','48100869'
'505356285886623744','769010702'
'505356290626174976','2527281594'
'505356299031547904','27941043'
'505356306530992129','127656645'
'505356307881553920','45610420'
'505356321789452288','46692514'
'505356326940057600','243002940'
'505356334603456512','128537998'
'505356345168916482','107164467'
'505356345361461248','54282416'
'505356365867786242','904543314'
'505356390253481984','307585947'
'505356403977228288','21039699'
'505356407387222017','313037820'
'505356440899297280','47976374'
